112.679333771      37.721026474       1.49	0.020089	-0.127567  1592805805.8932
112.679334843      37.721026510       1.49	0.020926	-0.127567  1592805805.9914
112.679335887      37.721026545       1.47	0.019914	0.429698  1592805806.0915
112.679335895      37.721026946       1.45	0.020909	-0.071617  1592805806.1913
112.679336780      37.721026962       1.18	0.019425	-0.046998  1592805806.2912
112.679337518      37.721026978       0.97	0.019268	0.053712  1592805806.3916
112.679338041      37.721026994       0.71	0.018343	0.114138  1592805806.4913
112.679338363      37.721027006       0.42	0.017837	-0.040284  1592805806.5921
112.679338502      37.721027019       0.18	0.016930	-0.078330  1592805806.6910
112.679338485      37.721027032       0.18	0.016965	-0.078330  1592805806.7912
112.679338481      37.721027042       0.18	0.016284	-0.078330  1592805806.8922
112.679338526      37.721027057       0.10	0.016947	-0.602025  1592805806.9913
112.679338552      37.721027067       0.10	0.016493	-0.602025  1592805807.0915
112.679338578      37.721027079       0.10	0.016633	-0.602025  1592805807.1912
112.679338590      37.721027083       0.10	0.016668	-0.602025  1592805807.2913
112.679338604      37.721027088       0.10	0.016650	-0.602025  1592805807.3915
112.679338616      37.721027092       0.10	0.016633	-0.602025  1592805807.4915
112.679338628      37.721027096       0.10	0.016633	-0.602025  1592805807.5910
112.679338639      37.721027100       0.10	0.016720	-0.602025  1592805807.6909
112.679338650      37.721027103       0.10	0.016738	-0.602025  1592805807.7912
112.679338661      37.721027105       0.10	0.016738	-0.602025  1592805807.8916
112.679338671      37.721027108       0.10	0.016738	-0.602025  1592805807.9916
112.679338681      37.721027110       0.10	0.016755	-0.602025  1592805808.0916
112.679338568      37.721027073       0.10	0.016825	-0.602025  1592805808.1963
112.679338566      37.721027071       0.10	0.016877	-0.602025  1592805808.2914
112.679338563      37.721027068       0.10	0.016842	-0.602025  1592805808.3913
112.679338559      37.721027065       0.10	0.016895	-0.602025  1592805808.4917
112.679338555      37.721027062       0.10	0.016930	-0.602025  1592805808.5916
112.679338550      37.721027058       0.10	0.016895	-0.602025  1592805808.6913
112.679338544      37.721027054       0.10	0.016877	-0.602025  1592805808.7915
112.679338537      37.721027049       0.10	0.016947	-0.602025  1592805808.8928
112.679338530      37.721027043       0.10	0.016965	-0.602025  1592805808.9910
112.679338521      37.721027037       0.10	0.016965	-0.602025  1592805809.0912
112.679338514      37.721027046       0.10	0.017017	-0.602025  1592805809.1910
112.679338505      37.721027040       0.10	0.017034	-0.602025  1592805809.2911
112.679338495      37.721027034       0.10	0.017034	-0.602025  1592805809.3914
112.679338484      37.721027028       0.10	0.017017	-0.602025  1592805809.4919
112.679338472      37.721027021       0.10	0.016965	-0.602025  1592805809.5914
112.679338459      37.721027014       0.10	0.017034	-0.602025  1592805809.6911
112.679338445      37.721027006       0.10	0.017052	-0.602025  1592805809.7913
112.679338430      37.721026998       0.10	0.017069	-0.602025  1592805809.8932
112.679338414      37.721026990       0.10	0.017122	-0.602025  1592805809.9931
112.679338398      37.721026981       0.10	0.017104	-0.602025  1592805810.0912
112.679338473      37.721027025       0.10	0.017069	-0.602025  1592805810.1917
112.679338473      37.721027025       0.10	0.017069	-0.602025  1592805810.2907
